Klantnr;Naam;Artikelnr;Verp;Inh;Eh;Omschrijving;Aantal;Prijs;Omzet;Factuursplitsing;Ean;Biologisch;Dierenwelzijn;Goede Vis MSC;Gezonde Keuze;Fair trade;Rainsforrest alliance;UTZ;Milieubewust;Veggie;Streekproducten;Vegan;
208758;SUNSEA BAR            W.I;2044238;tr;6;bl;Soleggiato tom.puree 28/30% 800gr;3,000;11,39;34,16;keuken ingred.;8719033201255;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2051126;pt;500;gr;Fortunati truffelsalsa;25,000;13,38;334,55;keuken ingred.;8004732000538;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2051390;em;1550;gr;Delicias cornichons augurkjes;1,000;5,29;5,29;keuken ingred.;8410182450258;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2060185;fl;189;ml;Citadelle canadian maple syrup;3,000;5,93;17,79;keuken ingred.;3024090201892;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2060317;kf;120;cp;Nutella chocoladepasta 15gr;3,000;21,90;65,70;keuken ingred.;8000500106877;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2064012;fl;500;ml;Langnese bee easy honing;4,000;8,20;32,80;keuken ingred.;4023300738202;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2119114;bl;600;gr;Deepblue ansjovis gestrekt;10,000;8,44;84,42;Vis;8710535148703;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2119156;bl;1705;gr;Deepblue tonijn in zonnebl.olie;107,000;10,71;1146,04;Vis;8710535002203;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2130087;ds;50;st;Yama geroost.zeewiervellen 140gr;1,000;10,01;10,01;keuken ingred.;8717545891414;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2130095;bl;200;gr;Royal mail groene peperkorrels;70,000;2,04;142,74;keuken ingred.;8710863717787;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2131960;fl;550;gr;Smoky mountain american mustard;42,000;4,25;178,69;keuken ingred.;8719327071212;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2132356;pt;450;gr;Bresc harissa VGN;21,000;5,05;105,99;keuken ingred.;8712698120978;;;;;;;;;Ja;;Ja
208758;SUNSEA BAR            W.I;2132679;bs;280;gr;Verst.oregano gemalen;1,000;10,35;10,35;keuken ingred.;8712200090508;;;;;;;;;;;
